Id,SalePrice
1900,147722.5
1901,195421.5
1902,160599.0
1903,214535.5
1904,153171.5
1905,208670.5
1906,169196.5
1907,227985.0
1908,116804.0
1909,141242.5
1910,125008.5
1911,228532.5
1912,337437.5
1913,139530.0
1914,75259.0
1915,282517.5
1916,63735.0
1917,263016.0
1918,155821.0
1919,181421.0
1920,159252.5
1921,419114.0
1922,319631.5
1923,223041.0
1924,227813.0
1925,191031.0
1926,432189.0
1927,143260.5
1928,166994.0
1929,135073.5
1930,136729.0
1931,152627.5
1932,140602.5
1933,185597.0
1934,194212.0
1935,177271.5
1936,200117.0
1937,186891.0
1938,185604.0
1939,247967.5
1940,187827.0
1941,187343.5
1942,191544.5
1943,201533.5
1944,359491.5
1945,405813.0
1946,137494.5
1947,328621.0
1948,161236.5
1949,246343.5
1950,187899.0
1951,257035.0
1952,231344.0
1953,170118.5
1954,188260.0
1955,148913.5
1956,300118.0
1957,163421.5
1958,325013.0
1959,142148.5
1960,117297.5
1961,128212.5
1962,103953.5
1963,107000.0
1964,116572.5
1965,148895.5
1966,147906.0
1967,311089.5
1968,438525.0
1969,402376.5
1970,411819.0
1971,474377.5
1972,394073.5
1973,269382.5
1974,333966.5
1975,571724.0
1976,288815.5
1977,400730.0
1978,368988.5
1979,347350.4
1980,203362.0
1981,377755.18
1982,232820.5
1983,218326.0
1984,169550.0
1985,215047.5
1986,226794.6
1987,190717.47999999998
1988,187623.5
1989,199135.0
1990,223452.0
1991,228405.5
1992,228879.5
1993,186212.0
1994,238317.5
1995,193520.5
1996,277926.0
1997,305077.5
1998,355746.0
1999,281959.0
2000,318599.0
2001,297324.5
2002,249266.5
2003,266888.0
2004,299124.5
2005,241473.5
2006,220891.5
2007,267268.0
2008,230047.91999999998
2009,202030.0
2010,202678.5
2011,151277.0
2012,179248.0
2013,188985.5
2014,181865.0
2015,203438.0
2016,199869.0
2017,190609.5
2018,131364.0
2019,141560.5
2020,115932.0
2021,116271.64
2022,194593.5
2023,150575.0
2024,290417.0
2025,372818.5
2026,184930.0
2027,169211.5
2028,154023.0
2029,177789.0
2030,296084.0
2031,266361.5
2032,274737.0
2033,293130.5
2034,175829.5
2035,229541.5
2036,189547.0
2037,211243.5
2038,342148.0
2039,233594.5
2040,221924.0
2041,298736.5
2042,214592.5
2043,184606.0
2044,165675.5
2045,224107.0
2046,147875.0
2047,150955.0
2048,143846.5
2049,147701.5
2050,177432.5
2051,102873.5
2052,135864.5
2053,156049.0
2054,92088.0
2055,156906.0
2056,149089.5
2057,118936.5
2058,234251.5
2059,141105.5
2060,186734.0
2061,181770.0
2062,138115.5
2063,119241.5
2064,144879.5
2065,130106.0
2066,181092.5
2067,113505.0
2068,150525.0
2069,91210.5
2070,117884.0
2071,94316.0
2072,144311.0
2073,145303.5
2074,188228.5
2075,152232.0
2076,107878.0
2077,165258.5
2078,134060.5
2079,139085.0
2080,120591.0
2081,132578.5
2082,131350.5
2083,152722.0
2084,113730.0
2085,132630.8
2086,133988.5
2087,125207.5
2088,112122.0
2089,72348.0
2090,143127.0
2091,121967.0
2092,127690.06
2093,127461.5
2094,121297.5
2095,154042.5
2096,80521.5
2097,100554.0
2098,148342.5
2099,55026.0
2100,79069.0
2101,132630.0
2102,134090.0
2103,111984.0
2104,135936.5
2105,135474.5
2106,66124.5
2107,202949.5
2108,117878.0
2109,117643.5
2110,143114.5
2111,128967.5
2112,153998.0
2113,128561.0
2114,117958.5
2115,171107.0
2116,122447.5
2117,158903.0
2118,118531.5
2119,115950.5
2120,120721.0
2121,94180.0
2122,122797.5
2123,83752.0
2124,157970.5
2125,129757.5
2126,162076.0
2127,163120.5
2128,132346.0
2129,96995.5
2130,140871.0
2131,142808.0
2132,124387.0
2133,128856.0
2134,129415.0
2135,91586.0
2136,84139.0
2137,122125.0
2138,146167.5
2139,160719.5
2140,148768.0
2141,156626.5
2142,128022.0
2143,157364.0
2144,117880.64
2145,147860.0
2146,183314.5
2147,147683.5
2148,147839.0
2149,149923.0
2150,240188.5
2151,123163.0
2152,232359.5
2153,167429.0
2154,106451.5
2155,141590.5
2156,273279.0
2157,241523.5
2158,240176.0
2159,229646.0
2160,185773.06
2161,254026.5
2162,451251.5
2163,395677.06
2164,242438.5
2165,202846.5
2166,157706.0
2167,228730.03999999998
2168,217899.0
2169,209317.0
2170,237083.5
2171,161490.5
2172,143020.3
2173,170747.5
2174,239434.0
2175,296570.0
2176,321661.0
2177,255906.5
2178,216094.0
2179,149167.0
2180,208442.0
2181,196577.0
2182,229515.44
2183,200491.5
2184,126382.5
2185,151889.0
2186,146956.5
2187,157021.0
2188,162652.0
2189,284172.0
2190,84772.0
2191,85648.5
2192,95122.5
2193,116642.0
2194,100514.5
2195,109837.5
2196,103775.5
2197,119207.5
2198,164515.0
2199,174035.5
2200,153575.5
2201,151099.0
2202,226288.5
2203,148165.5
2204,199260.5
2205,121176.5
2206,127206.0
2207,251140.04
2208,272651.5
2209,252326.5
2210,121672.0
2211,124377.0
2212,122298.0
2213,117232.5
2214,133598.5
2215,103912.0
2216,163125.5
2217,43481.5
2218,92039.0
2219,84313.5
2220,77005.0
2221,318536.56
2222,274645.0
2223,309655.5
2224,221007.0
2225,113890.5
2226,225201.5
2227,231884.5
2228,285577.5
2229,268138.64
2230,170799.5
2231,224163.06
2232,173341.0
2233,190554.0
2234,243642.5
2235,215593.0
2236,296273.04000000004
2237,368474.0
2238,210378.0
2239,140268.0
2240,165014.0
2241,172025.0
2242,129155.5
2243,135508.5
2244,109448.5
2245,99885.0
2246,153957.5
2247,109665.0
2248,132386.5
2249,132883.5
2250,141219.5
2251,112535.5
2252,179268.0
2253,164789.0
2254,175019.5
2255,193150.5
2256,186852.0
2257,215922.5
2258,165909.0
2259,179551.0
2260,163435.66
2261,186158.5
2262,213986.0
2263,368107.1
2264,569037.98
2265,163168.5
2266,309367.5
2267,425843.66000000003
2268,457749.5
2269,166846.5
2270,192179.5
2271,222288.0
2272,204750.0
2273,163091.5
2274,194902.0
2275,176101.5
2276,189429.5
2277,188645.5
2278,153929.0
2279,135413.0
2280,130007.0
2281,170902.5
2282,191083.0
2283,113880.0
2284,116970.5
2285,145612.5
2286,132942.5
2287,371663.0
2288,306225.0
2289,376103.95999999996
2290,498861.5
2291,339989.24
2292,455353.5
2293,482490.26
2294,416865.0
2295,514275.68
2296,283314.64
2297,331236.5
2298,367138.5
2299,366608.5
2300,354800.5
2301,296647.5
2302,255208.0
2303,241845.41999999998
2304,253616.5
2305,207097.5
2306,205905.0
2307,212606.0
2308,225276.0
2309,289396.5
2310,220270.3
2311,210250.0
2312,190489.2
2313,184002.0
2314,179476.1
2315,184665.5
2316,205812.26
2317,203657.0
2318,182863.5
2319,187845.76
2320,186380.0
2321,239210.5
2322,189843.4
2323,194651.0
2324,184441.0
2325,220216.2
2326,176896.0
2327,219747.5
2328,233070.5
2329,196131.5
2330,192626.5
2331,388591.5
2332,400305.0
2333,340131.5
2334,266175.5
2335,270086.5
2336,341463.0
2337,214802.82
2338,275963.94
2339,227490.0
2340,426133.2
2341,239440.53999999998
2342,256332.0
2343,250805.0
2344,245067.0
2345,233713.5
2346,216668.5
2347,213599.5
2348,255196.0
2349,207137.86
2350,314444.52
2351,271548.66000000003
2352,266146.5
2353,274522.0
2354,149477.0
2355,155436.5
2356,157758.0
2357,195834.5
2358,202629.0
2359,133121.5
2360,123783.0
2361,151628.0
2362,298209.5
2363,138768.5
2364,158736.5
2365,223620.5
2366,183737.0
2367,214763.0
2368,210608.5
2369,221759.5
2370,178952.0
2371,181019.5
2372,207893.0
2373,297664.5
2374,322011.5
2375,273226.0
2376,276941.0
2377,367868.0
2378,150936.5
2379,231209.0
2380,161400.5
2381,170816.5
2382,198662.5
2383,202793.5
2384,261673.5
2385,166730.0
2386,135860.0
2387,136374.5
2388,105914.0
2389,126493.5
2390,151634.0
2391,146580.5
2392,120166.5
2393,170100.0
2394,158297.0
2395,222609.5
2396,153585.0
2397,214629.5
2398,141070.5
2399,69050.0
2400,68354.5
2401,118087.0
2402,145667.5
2403,138147.5
2404,172199.0
2405,166023.5
2406,145991.5
2407,133313.0
2408,148457.0
2409,126755.0
2410,178905.0
2411,122223.0
2412,149458.0
2413,135887.5
2414,149772.0
2415,136457.0
2416,128731.5
2417,140522.5
2418,134741.0
2419,125521.0
2420,126135.0
2421,157483.0
2422,115922.5
2423,138001.5
2424,161846.5
2425,257920.5
2426,134164.5
2427,148931.0
2428,179925.0
2429,120908.5
2430,135516.0
2431,110584.0
2432,155053.5
2433,150976.5
2434,155526.0
2435,163693.5
2436,105334.0
2437,122712.0
2438,133931.5
2439,107479.0
2440,129643.0
2441,98108.5
2442,104361.0
2443,131858.0
2444,138581.0
2445,91163.5
2446,141873.5
2447,188006.5
2448,144718.0
2449,116601.0
2450,152326.0
2451,133289.5
2452,202604.5
2453,102402.0
2454,118636.0
2455,133192.0
2456,137429.5
2457,141066.0
2458,132674.5
2459,115233.5
2460,137268.5
2461,131841.5
2462,139658.0
2463,133608.0
2464,194748.5
2465,159400.5
2466,105456.5
2467,144289.0
2468,102257.0
2469,103979.5
2470,204565.0
2471,215806.5
2472,171465.0
2473,110084.0
2474,70782.5
2475,232133.0
2476,115976.0
2477,132338.5
2478,160345.0
2479,118334.0
2480,167750.0
2481,129405.5
2482,127660.5
2483,119314.5
2484,135800.5
2485,133853.5
2486,181448.0
2487,175472.0
2488,165892.5
2489,157799.5
2490,148739.0
2491,94102.5
2492,191576.5
2493,191448.0
2494,145881.0
2495,105523.0
2496,251920.0
2497,159406.0
2498,118015.5
2499,86349.5
2500,134819.5
2501,134094.0
2502,147553.0
2503,103401.5
2504,216518.0
2505,230850.5
2506,260772.5
2507,334997.0
2508,260381.0
2509,227537.0
2510,223444.46000000002
2511,183546.5
2512,206179.0
2513,220686.0
2514,274004.0
2515,149372.5
2516,181360.5
2517,149004.5
2518,158207.0
2519,240629.5
2520,226134.0
2521,198693.0
2522,229440.0
2523,133598.0
2524,152149.5
2525,160700.0
2526,142159.5
2527,129774.5
2528,130257.0
2529,136015.5
2530,122670.5
2531,274366.0
2532,227904.5
2533,208307.0
2534,237189.0
2535,306278.0
2536,226649.0
2537,250668.0
2538,190116.5
2539,186352.5
2540,181018.6
2541,183371.5
2542,175735.0
2543,126536.5
2544,121224.5
2545,134677.5
2546,121237.5
2547,140938.5
2548,152779.0
2549,172370.5
2550,403537.0
2551,145844.0
2552,135846.5
2553,71607.0
2554,103671.5
2555,117551.5
2556,118855.0
2557,98187.0
2558,149632.5
2559,142686.0
2560,153751.5
2561,148749.5
2562,147033.0
2563,151682.5
2564,228651.0
2565,149880.0
2566,184440.5
2567,144184.0
2568,217707.0
2569,227258.5
2570,123849.0
2571,194509.0
2572,178600.5
2573,216426.0
2574,316963.0
2575,140273.0
2576,133375.5
2577,157823.86
2578,82454.5
2579,69855.16
2580,121200.0
2581,136564.0
2582,128829.0
2583,348140.5
2584,189678.0
2585,215378.0
2586,247299.5
2587,212017.0
2588,152111.5
2589,152130.5
2590,238565.0
2591,246792.5
2592,231317.52000000002
2593,266618.0
2594,181596.0
2595,192369.0
2596,312130.5
2597,190607.0
2598,290029.0
2599,377503.0
2600,145899.0
2601,149490.0
2602,89092.0
2603,104950.0
2604,97332.0
2605,81919.6
2606,157362.5
2607,199112.5
2608,208278.0
2609,168119.0
2610,132634.5
2611,109851.0
2612,152829.5
2613,141106.5
2614,131671.0
2615,159615.5
2616,157113.0
2617,183504.5
2618,233206.5
2619,198866.5
2620,193421.0
2621,182207.5
2622,202727.5
2623,257716.5
2624,327486.5
2625,288604.5
2626,182294.0
2627,148959.0
2628,469109.38
2629,530568.46
2630,361568.32
2631,529932.0
2632,413071.16000000003
2633,316826.0
2634,463173.5
2635,169881.0
2636,191522.0
2637,178492.0
2638,292288.92000000004
2639,195219.5
2640,159257.5
2641,107790.5
2642,200531.0
2643,107740.5
2644,129765.0
2645,114495.5
2646,94614.0
2647,110131.0
2648,150657.5
2649,152985.5
2650,142240.0
2651,148826.5
2652,420419.82
2653,259839.5
2654,278270.5
2655,422055.0
2656,319619.5
2657,360447.5
2658,334664.32
2659,305588.44
2660,351776.5
2661,376244.88
2662,385685.5
2663,293522.0
2664,283434.0
2665,333743.0
2666,302599.1
2667,178506.1
2668,183507.9
2669,185984.6
2670,279775.5
2671,194567.03999999998
2672,209059.5
2673,234428.6
2674,221413.0
2675,167615.3
2676,206357.6
2677,214357.0
2678,283975.07999999996
2679,288522.0
2680,299935.5
2681,413217.0
2682,349234.0
2683,529269.5
2684,328126.5
2685,335344.5
2686,263693.5
2687,340487.3
2688,214840.0
2689,206788.0
2690,426171.45999999996
2691,206262.5
2692,147006.0
2693,200329.0
2694,142411.0
2695,196690.0
2696,193177.5
2697,195318.0
2698,229299.5
2699,181061.5
2700,160040.5
2701,156227.5
2702,125285.0
2703,125924.5
2704,145642.5
2705,128639.0
2706,119630.0
2707,131801.0
2708,133187.5
2709,121624.5
2710,134098.5
2711,268887.5
2712,354452.5
2713,182616.5
2714,156391.0
2715,176375.0
2716,149366.5
2717,205277.5
2718,232184.0
2719,156001.0
2720,171311.0
2721,144946.5
2722,165834.5
2723,157777.5
2724,140173.0
2725,133917.5
2726,161162.0
2727,186260.0
2728,179692.0
2729,162085.0
2730,154211.5
2731,133067.5
2732,140236.0
2733,164719.5
2734,153327.0
2735,141050.5
2736,145325.5
2737,126761.5
2738,131723.0
2739,175191.0
2740,139097.5
2741,147352.5
2742,165781.5
2743,158166.5
2744,160436.0
2745,151406.0
2746,142882.0
2747,155500.5
2748,125911.5
2749,135942.0
2750,135590.5
2751,143347.5
2752,183466.5
2753,155543.5
2754,201783.5
2755,134284.5
2756,101879.0
2757,72175.5
2758,89258.0
2759,162393.5
2760,105191.5
2761,162548.0
2762,150113.5
2763,188153.0
2764,157068.5
2765,286725.0
2766,144660.5
2767,89036.5
2768,131024.0
2769,145515.5
2770,131249.5
2771,111591.5
2772,122596.0
2773,172750.5
2774,143622.0
2775,121947.5
2776,152004.5
2777,144803.0
2778,108090.5
2779,119840.5
2780,105436.0
2781,107971.0
2782,103596.0
2783,101871.0
2784,132882.5
2785,143875.0
2786,68315.5
2787,127336.5
2788,72670.5
2789,166423.5
2790,98188.5
2791,122995.5
2792,70824.5
2793,191574.0
2794,90411.5
2795,120639.5
2796,108084.5
2797,223040.0
2798,113064.5
2799,120781.5
2800,72450.0
2801,102666.0
2802,140590.5
2803,162308.0
2804,135995.5
2805,115793.5
2806,84598.0
2807,162046.5
2808,158370.0
2809,138073.0
2810,141238.0
2811,172151.0
2812,163319.5
2813,159270.5
2814,160708.0
2815,107605.5
2816,262012.5
2817,165237.5
2818,137055.5
2819,157288.0
2820,149470.0
2821,122238.5
2822,222145.5
2823,376681.5
2824,186576.0
2825,145415.5
2826,138442.0
2827,149906.0
2828,224324.5
2829,224903.5
2830,235363.5
2831,186026.5
2832,256989.2
2833,299761.5
2834,219415.0
2835,229431.0
2836,195193.0
2837,163715.0
2838,153988.0
2839,193881.5
2840,202656.5
2841,207623.0
2842,232456.5
2843,160099.5
2844,178313.0
2845,124229.5
2846,224391.0
2847,218010.0
2848,223112.5
2849,207075.5
2850,286300.5
2851,223910.0
2852,237959.0
2853,248354.0
2854,143270.0
2855,212351.0
2856,210205.4
2857,199131.5
2858,206886.0
2859,112226.5
2860,133595.0
2861,126143.5
2862,205159.0
2863,139229.0
2864,245818.5
2865,145979.5
2866,142168.0
2867,100887.5
2868,99512.0
2869,110884.5
2870,129251.5
2871,85811.5
2872,47434.0
2873,116058.5
2874,143933.0
2875,125714.5
2876,167663.5
2877,149856.0
2878,175040.5
2879,141627.5
2880,112668.0
2881,182296.5
2882,195285.5
2883,214800.0
2884,208216.0
2885,211445.5
2886,253232.0
2887,103535.5
2888,146082.0
2889,68163.0
2890,85517.5
2891,144679.5
2892,56684.06
2893,106971.0
2894,74795.0
2895,365059.0
2896,302584.5
2897,236136.5
2898,149906.5
2899,214316.0
2900,157800.0
2901,235418.56
2902,201875.0
2903,337862.0
2904,373975.0
2905,92195.0
2906,211473.5
2907,111379.0
2908,132940.5
2909,151993.5
2910,79632.5
2911,86012.5
2912,150244.5
2913,90441.0
2914,83028.5
2915,91381.0
2916,80870.0
2917,154478.5
2918,132639.0
2919,210864.0
